index,millisecond,x,y,z,yaw
1.73736e+09,1737360246925896822,1.76731,-0.756609,0,-1.00894
1.73736e+09,1737360247025890484,1.76732,-0.75662,0,-1.00938
1.73736e+09,1737360247125892688,1.7674,-0.756654,0,-1.00895
1.73736e+09,1737360247225888746,1.76734,-0.75642,0,-1.01073
1.73736e+09,1737360247325901002,1.76733,-0.756465,0,-1.01043
1.73736e+09,1737360247425891279,1.76731,-0.756624,0,-1.00919
1.73736e+09,1737360247525880930,1.76642,-0.757202,0,-0.992634
1.73736e+09,1737360247625894436,1.76641,-0.757208,0,-0.992586
1.73736e+09,1737360247725891223,1.76722,-0.756773,0,-1.00941
1.73736e+09,1737360247825895615,1.76728,-0.756661,0,-1.0088
1.73736e+09,1737360247925884172,1.76728,-0.756661,0,-1.0088
1.73736e+09,1737360248025905960,1.76743,-0.756715,0,-1.01071
1.73736e+09,1737360248125895610,1.76721,-0.75635,0,-1.01008
1.73736e+09,1737360248225881511,1.7675,-0.756894,0,-1.00941
1.73736e+09,1737360248325891527,1.76746,-0.756842,0,-1.00941
1.73736e+09,1737360248425888470,1.76731,-0.756582,0,-1.00901
1.73736e+09,1737360248525892808,1.76733,-0.756617,0,-1.00941
1.73736e+09,1737360248625900168,1.76733,-0.756617,0,-1.00941
1.73736e+09,1737360248725895757,1.76724,-0.756649,0,-1.00941
1.73736e+09,1737360248825883897,1.76725,-0.756705,0,-1.00967
1.73736e+09,1737360248925883079,1.76725,-0.756705,0,-1.00967
1.73736e+09,1737360249025893460,1.76733,-0.756619,0,-1.00951
1.73736e+09,1737360249125893892,1.76727,-0.756423,0,-1.00858
1.73736e+09,1737360249225895261,1.76727,-0.756423,0,-1.00858
1.73736e+09,1737360249325890380,1.76727,-0.756659,0,-1.00903
1.73736e+09,1737360249425895969,1.76735,-0.756625,0,-1.00968
1.73736e+09,1737360249525889682,1.76733,-0.756601,0,-1.00941
1.73736e+09,1737360249625890322,1.76733,-0.756601,0,-1.00941
1.73736e+09,1737360249725888045,1.76746,-0.756821,0,-1.01013
1.73736e+09,1737360249825891550,1.76731,-0.756537,0,-1.00927
1.73736e+09,1737360249925893545,1.76731,-0.756537,0,-1.00927
1.73736e+09,1737360250025954759,1.7662,-0.757387,0,-0.990986
1.73736e+09,1737360250125886803,1.7662,-0.757387,0,-0.990986
1.73736e+09,1737360250225920673,1.76743,-0.756499,0,-1.01065
1.73736e+09,1737360250325897250,1.7674,-0.756536,0,-1.01027
1.73736e+09,1737360250425886118,1.76719,-0.756873,0,-1.00825
1.73736e+09,1737360250526092128,1.76726,-0.756496,0,-1.00941
1.73736e+09,1737360250625888074,1.76726,-0.7565,0,-1.00941
1.73736e+09,1737360250725883766,1.76741,-0.756725,0,-1.00986
1.73736e+09,1737360250825887479,1.76721,-0.756409,0,-1.00953
1.73736e+09,1737360250925840669,1.76721,-0.756409,0,-1.00953
1.73736e+09,1737360251025890685,1.76761,-0.756609,0,-1.01068
1.73736e+09,1737360251125887730,1.76722,-0.756629,0,-1.00766
1.73736e+09,1737360251225849722,1.76731,-0.756552,0,-1.00887
1.73736e+09,1737360251325907030,1.76732,-0.756577,0,-1.00908
1.73736e+09,1737360251425888866,1.76734,-0.756629,0,-1.00962
1.73736e+09,1737360251525882891,1.76733,-0.756638,0,-1.00941
1.73736e+09,1737360251625899416,1.76733,-0.756638,0,-1.00941
1.73736e+09,1737360251725895002,1.76718,-0.756629,0,-1.00897
1.73736e+09,1737360251825877724,1.76731,-0.756374,0,-1.00917
1.73736e+09,1737360251925895187,1.76731,-0.756374,0,-1.00917
1.73736e+09,1737360252025890721,1.76733,-0.75662,0,-1.00942
1.73736e+09,1737360252125888235,1.76735,-0.756658,0,-1.00985
1.73736e+09,1737360252225886477,1.76727,-0.756293,0,-1.00842
1.73736e+09,1737360252325892377,1.7673,-0.756453,0,-1.00891
1.73736e+09,1737360252425901974,1.76625,-0.757376,0,-0.991639
1.73736e+09,1737360252525899227,1.76733,-0.756623,0,-1.00943
1.73736e+09,1737360252625898511,1.76733,-0.756623,0,-1.00943
1.73736e+09,1737360252725962797,1.7674,-0.756611,0,-1.00941
1.73736e+09,1737360252825884006,1.76732,-0.756621,0,-1.00941
1.73736e+09,1737360252925905948,1.76732,-0.756621,0,-1.00941
1.73736e+09,1737360253026006485,1.76636,-0.757214,0,-0.993007
1.73736e+09,1737360253125887015,1.76733,-0.756688,0,-1.00951
1.73736e+09,1737360253225892757,1.76735,-0.756442,0,-1.00897
1.73736e+09,1737360253325882562,1.76735,-0.756496,0,-1.00911
1.73736e+09,1737360253425889085,1.76743,-0.756719,0,-1.00916
1.73736e+09,1737360253525930297,1.76732,-0.756624,0,-1.0094
1.73736e+09,1737360253625891403,1.76732,-0.756624,0,-1.0094
1.73736e+09,1737360253725886572,1.76741,-0.756612,0,-1.00941
1.73736e+09,1737360253825894397,1.76616,-0.757354,0,-0.991766
1.73736e+09,1737360253925899150,1.76616,-0.757354,0,-0.991766
1.73736e+09,1737360254025886610,1.76616,-0.757354,0,-0.991766
1.73736e+09,1737360254125887404,1.76635,-0.757415,0,-0.992487
1.73736e+09,1737360254225888302,1.76724,-0.75648,0,-1.00941
1.73736e+09,1737360254325895815,1.76726,-0.756516,0,-1.00941
1.73736e+09,1737360254425894681,1.76731,-0.756628,0,-1.00963
1.73736e+09,1737360254525914226,1.76733,-0.756604,0,-1.00941
1.73736e+09,1737360254625902311,1.76733,-0.756604,0,-1.00941
1.73736e+09,1737360254725907532,1.76728,-0.75662,0,-1.00956
1.73736e+09,1737360254825886398,1.76728,-0.756592,0,-1.00941
1.73736e+09,1737360254925887608,1.76728,-0.756592,0,-1.00941
1.73736e+09,1737360255025890798,1.7663,-0.757285,0,-0.991958
1.73736e+09,1737360255125923623,1.76739,-0.756514,0,-1.01027
1.73736e+09,1737360255225892332,1.76738,-0.756069,0,-1.00941
1.73736e+09,1737360255325892135,1.76736,-0.756293,0,-1.00941
1.73736e+09,1737360255425886835,1.76731,-0.756753,0,-1.00891
1.73736e+09,1737360255525894034,1.76622,-0.757469,0,-0.99148
1.73736e+09,1737360255625887119,1.76622,-0.757454,0,-0.991518
1.73736e+09,1737360255725909840,1.76747,-0.756368,0,-1.01065
1.73736e+09,1737360255825870736,1.76622,-0.757202,0,-0.991588
1.73736e+09,1737360255925902103,1.76622,-0.757202,0,-0.991588
1.73736e+09,1737360256025895292,1.76657,-0.757461,0,-0.996079
1.73736e+09,1737360256125896240,1.76704,-0.755884,0,-1.00833
1.73736e+09,1737360256225893491,1.76742,-0.756807,0,-1.00941
1.73736e+09,1737360256325893815,1.76738,-0.756725,0,-1.00941
1.73736e+09,1737360256426494260,1.76631,-0.757279,0,-0.992126
1.73736e+09,1737360256525884931,1.76736,-0.756537,0,-1.00893
1.73736e+09,1737360256625913277,1.76736,-0.756538,0,-1.00893
1.73736e+09,1737360256726536691,1.76734,-0.756482,0,-1.00913
1.73736e+09,1737360256827835489,1.76741,-0.756744,0,-1.00941
1.73736e+09,1737360256925959718,1.76741,-0.756744,0,-1.00941
1.73736e+09,1737360257025890821,1.76728,-0.756534,0,-1.01053
1.73736e+09,1737360257125901874,1.76732,-0.756604,0,-1.00913
1.73736e+09,1737360257225895114,1.76732,-0.756604,0,-1.00913
1.73736e+09,1737360257326104609,1.76733,-0.756616,0,-1.00944
1.73736e+09,1737360257425889458,1.76723,-0.756526,0,-1.00859
1.73736e+09,1737360257525895354,1.7674,-0.75711,0,-1.01038
1.73736e+09,1737360257625889636,1.7674,-0.7571,0,-1.01036
1.73736e+09,1737360257725933762,1.7674,-0.756576,0,-1.00964
1.73736e+09,1737360257825945128,1.76723,-0.756596,0,-1.00941
1.73736e+09,1737360257925888782,1.76723,-0.756596,0,-1.00941
1.73736e+09,1737360258025898898,1.76733,-0.756609,0,-1.00938
1.73736e+09,1737360258125885470,1.76737,-0.756762,0,-1.01036
1.73736e+09,1737360258225923554,1.76737,-0.756762,0,-1.01036
1.73736e+09,1737360258325890387,1.76735,-0.756635,0,-1.00941
1.73736e+09,1737360258425894095,1.76731,-0.756552,0,-1.00928
1.73736e+09,1737360258525890980,1.76728,-0.756652,0,-1.01012
1.73736e+09,1737360258625889845,1.7673,-0.75664,0,-1.00987
1.73736e+09,1737360258725887876,1.76751,-0.756606,0,-1.01007
1.73736e+09,1737360258825895490,1.76732,-0.756595,0,-1.00949
1.73736e+09,1737360258925895553,1.76732,-0.756595,0,-1.00949
1.73736e+09,1737360259025895042,1.76635,-0.75735,0,-0.991958
1.73736e+09,1737360259125889895,1.76714,-0.756229,0,-1.00838
1.73736e+09,1737360259225889957,1.76736,-0.756506,0,-1.00971
1.73736e+09,1737360259325890279,1.76735,-0.756559,0,-1.00957
1.73736e+09,1737360259425891643,1.76734,-0.756612,0,-1.00951
1.73736e+09,1737360259525891236,1.7673,-0.756583,0,-1.00941
1.73736e+09,1737360259625893850,1.7673,-0.756583,0,-1.00941
1.73736e+09,1737360259725890839,1.76715,-0.756784,0,-1.00858
1.73736e+09,1737360259825930746,1.76737,-0.756645,0,-1.00992
1.73736e+09,1737360259925892369,1.76737,-0.756645,0,-1.00992
1.73736e+09,1737360260025893681,1.76734,-0.756611,0,-1.0095
1.73736e+09,1737360260125891867,1.76729,-0.756724,0,-1.00883
1.73736e+09,1737360260225891043,1.76742,-0.756662,0,-1.00897
1.73736e+09,1737360260325889646,1.76739,-0.756646,0,-1.00913
1.73736e+09,1737360260425897780,1.76729,-0.756344,0,-1.00977
1.73736e+09,1737360260525897789,1.76648,-0.757339,0,-0.992551
1.73736e+09,1737360260625886079,1.76651,-0.757315,0,-0.993118
1.73736e+09,1737360260725893016,1.7672,-0.756387,0,-1.00997
1.73736e+09,1737360260825893389,1.76736,-0.756628,0,-1.00921
1.73736e+09,1737360260925887305,1.76736,-0.756628,0,-1.00921
1.73736e+09,1737360261025893876,1.76735,-0.756646,0,-1.00947
1.73736e+09,1737360261125897114,1.76729,-0.756814,0,-1.00899
1.73736e+09,1737360261225894206,1.76734,-0.756335,0,-1.00941
1.73736e+09,1737360261325885204,1.76695,-0.756666,0,-1.00283
1.73736e+09,1737360261425894067,1.76707,-0.756766,0,-1.005
1.73736e+09,1737360261525935536,1.76734,-0.756623,0,-1.00941
1.73736e+09,1737360261625884657,1.76734,-0.756623,0,-1.00941
1.73736e+09,1737360261725911854,1.76726,-0.756669,0,-1.00895
1.73736e+09,1737360261825893946,1.76734,-0.756654,0,-1.00961
1.73736e+09,1737360261925890725,1.76734,-0.756654,0,-1.00961
1.73736e+09,1737360262025888650,1.76748,-0.756579,0,-1.01032
1.73736e+09,1737360262125887617,1.76721,-0.756571,0,-1.00913
1.73736e+09,1737360262225889240,1.76733,-0.756702,0,-1.00941
1.73736e+09,1737360262325947791,1.76733,-0.756662,0,-1.00941
1.73736e+09,1737360262425890923,1.76733,-0.756611,0,-1.00941
1.73736e+09,1737360262525883430,1.76733,-0.756626,0,-1.00944
1.73736e+09,1737360262625901408,1.76733,-0.756626,0,-1.00944
1.73736e+09,1737360262725891572,1.76724,-0.756601,0,-1.00914
1.73736e+09,1737360262825886007,1.76724,-0.756631,0,-1.00919
1.73736e+09,1737360262925892161,1.76724,-0.756631,0,-1.00919
1.73736e+09,1737360263025886127,1.76747,-0.756661,0,-1.01032
1.73736e+09,1737360263125888895,1.76734,-0.756582,0,-1.00941
1.73736e+09,1737360263225896351,1.76734,-0.756582,0,-1.00941
1.73736e+09,1737360263325891931,1.76736,-0.756591,0,-1.00969
1.73736e+09,1737360263425889908,1.76728,-0.756639,0,-1.00896
1.73736e+09,1737360263525917520,1.7674,-0.756846,0,-1.00941
1.73736e+09,1737360263625888933,1.7674,-0.756838,0,-1.00941
1.73736e+09,1737360263725946078,1.7673,-0.756595,0,-1.01033
1.73736e+09,1737360263825896500,1.76733,-0.756622,0,-1.00941
1.73736e+09,1737360263925952968,1.76733,-0.756622,0,-1.00941
1.73736e+09,1737360264025896359,1.76732,-0.756643,0,-1.00941
1.73736e+09,1737360264125889283,1.7674,-0.756662,0,-1.00981
1.73736e+09,1737360264225890852,1.7673,-0.756438,0,-1.00941
1.73736e+09,1737360264325892422,1.76732,-0.756558,0,-1.00941
1.73736e+09,1737360264425893262,1.76731,-0.75666,0,-1.00941
1.73736e+09,1737360264525901551,1.76732,-0.75645,0,-1.00787
1.73736e+09,1737360264625899996,1.76732,-0.75645,0,-1.00787
1.73736e+09,1737360264725894378,1.76748,-0.756496,0,-1.01034
1.73736e+09,1737360264825898135,1.7673,-0.756683,0,-1.00886
1.73736e+09,1737360264925917101,1.7673,-0.756683,0,-1.00886
1.73736e+09,1737360265025901951,1.76733,-0.756626,0,-1.00949
1.73736e+09,1737360265125909458,1.7676,-0.756382,0,-1.01057
1.73736e+09,1737360265225895610,1.7661,-0.757899,0,-0.990652
1.73736e+09,1737360265325898950,1.76623,-0.757482,0,-0.991529
1.73736e+09,1737360265425851819,1.76703,-0.75671,0,-1.0037
1.73736e+09,1737360265525887035,1.76743,-0.756691,0,-1.00976
1.73736e+09,1737360265626005222,1.76742,-0.75669,0,-1.00975
1.73736e+09,1737360265725899965,1.76742,-0.756639,0,-1.01084
1.73736e+09,1737360265825888826,1.7673,-0.756639,0,-1.00858
1.73736e+09,1737360265925892739,1.7673,-0.756639,0,-1.00858
1.73736e+09,1737360266025919881,1.76756,-0.756773,0,-1.01079
1.73736e+09,1737360266125898272,1.76724,-0.75625,0,-1.00871
1.73736e+09,1737360266225882079,1.76721,-0.756668,0,-1.00829
1.73736e+09,1737360266325893909,1.76725,-0.75665,0,-1.00869
1.73736e+09,1737360266425894904,1.76735,-0.756541,0,-1.00929
1.73736e+09,1737360266525889493,1.76712,-0.756509,0,-1.00907
1.73736e+09,1737360266625902364,1.76712,-0.756509,0,-1.00907
1.73736e+09,1737360266725890443,1.76748,-0.756831,0,-1.01072
1.73736e+09,1737360266825895866,1.7674,-0.756623,0,-1.00982
1.73736e+09,1737360266925893059,1.7674,-0.756623,0,-1.00982
1.73736e+09,1737360267025884627,1.76733,-0.756627,0,-1.00934
1.73736e+09,1737360267125895414,1.76734,-0.75651,0,-1.00941
1.73736e+09,1737360267225891461,1.7673,-0.756565,0,-1.01002
1.73736e+09,1737360267325910582,1.76731,-0.756588,0,-1.00976
1.73736e+09,1737360267425901108,1.76732,-0.756571,0,-1.00941
1.73736e+09,1737360267525888092,1.76734,-0.75665,0,-1.00951
1.73736e+09,1737360267625895494,1.76734,-0.75665,0,-1.00951
1.73736e+09,1737360267725886749,1.76613,-0.757147,0,-0.991074
1.73736e+09,1737360267825894359,1.76734,-0.756624,0,-1.00914
1.73736e+09,1737360267926178591,1.76734,-0.756624,0,-1.00914
1.73736e+09,1737360268025886661,1.76733,-0.756695,0,-1.00967
1.73736e+09,1737360268125891145,1.76732,-0.75649,0,-1.00941
1.73736e+09,1737360268225888338,1.76731,-0.756618,0,-1.00897
1.73736e+09,1737360268325968241,1.76731,-0.756618,0,-1.00913
1.73736e+09,1737360268425935484,1.76731,-0.7566,0,-1.00941
1.73736e+09,1737360268525885540,1.76708,-0.756688,0,-1.0085
1.73736e+09,1737360268625896014,1.76715,-0.756668,0,-1.00876
1.73736e+09,1737360268725887477,1.76733,-0.756629,0,-1.00948
1.73736e+09,1737360268825884825,1.76737,-0.756592,0,-1.00961
1.73736e+09,1737360268925923946,1.76737,-0.756592,0,-1.00961
1.73736e+09,1737360269025888481,1.76731,-0.756629,0,-1.00929
1.73736e+09,1737360269125884996,1.76736,-0.756769,0,-1.00961
1.73736e+09,1737360269225898594,1.76759,-0.756672,0,-1.01085
1.73736e+09,1737360269325845524,1.76751,-0.756656,0,-1.01042
1.73736e+09,1737360269426038138,1.7673,-0.756525,0,-1.00956
1.73736e+09,1737360269525894857,1.76737,-0.757241,0,-1.00881
1.73736e+09,1737360269625886163,1.76737,-0.757241,0,-1.00881
1.73736e+09,1737360269725885490,1.76739,-0.756484,0,-1.00877
1.73736e+09,1737360269825886536,1.76739,-0.756484,0,-1.00877
1.73736e+09,1737360269925891228,1.76739,-0.756484,0,-1.00877
1.73736e+09,1737360270025889722,1.7672,-0.756522,0,-1.00941
1.73736e+09,1737360270125892747,1.76639,-0.757222,0,-0.992255
1.73736e+09,1737360270225882855,1.76707,-0.756364,0,-1.00847
1.73736e+09,1737360270325897390,1.76714,-0.756438,0,-1.00874
1.73736e+09,1737360270425898488,1.76742,-0.756785,0,-1.01004
1.73736e+09,1737360270525889481,1.76727,-0.756633,0,-1.00908
1.73736e+09,1737360270627420101,1.76728,-0.75663,0,-1.00914
1.73736e+09,1737360270725899177,1.76733,-0.756547,0,-1.00941
1.73736e+09,1737360270825910587,1.76732,-0.756658,0,-1.00941
1.73736e+09,1737360270925894497,1.76732,-0.756658,0,-1.00941
1.73736e+09,1737360271025935700,1.76729,-0.756611,0,-1.00916
1.73736e+09,1737360271125887212,1.76735,-0.756478,0,-1.00941
1.73736e+09,1737360271225882840,1.76728,-0.756521,0,-1.00941
1.73736e+09,1737360271325884250,1.7673,-0.756553,0,-1.00941
1.73736e+09,1737360271425890764,1.76734,-0.756795,0,-1.00953
1.73736e+09,1737360271525888840,1.76629,-0.757269,0,-0.991958
1.73736e+09,1737360271625895458,1.76629,-0.757269,0,-0.991958
1.73736e+09,1737360271725894420,1.76737,-0.756563,0,-1.01021
1.73736e+09,1737360271825883173,1.76731,-0.756625,0,-1.00941
1.73736e+09,1737360271925925313,1.76731,-0.756625,0,-1.00941
1.73736e+09,1737360272025889898,1.76629,-0.757292,0,-0.991675
1.73736e+09,1737360272125883390,1.76737,-0.756518,0,-1.00941
1.73736e+09,1737360272225887821,1.76749,-0.757099,0,-1.01072
1.73736e+09,1737360272325892094,1.76741,-0.756878,0,-1.01012
1.73736e+09,1737360272425894181,1.76728,-0.756538,0,-1.00941
1.73736e+09,1737360272525889756,1.76725,-0.756781,0,-1.0099
1.73736e+09,1737360272625902207,1.76725,-0.756781,0,-1.0099
1.73736e+09,1737360272725908825,1.7674,-0.756625,0,-1.00941
1.73736e+09,1737360272825889296,1.7674,-0.75672,0,-1.00986
1.73736e+09,1737360272925905497,1.7674,-0.75672,0,-1.00986
1.73736e+09,1737360273025954408,1.76741,-0.756257,0,-1.00967
1.73736e+09,1737360273125886335,1.76734,-0.756599,0,-1.00975
1.73736e+09,1737360273227511279,1.76714,-0.756646,0,-1.00814
1.73736e+09,1737360273325886496,1.7672,-0.756637,0,-1.00857
1.73736e+09,1737360273425885977,1.76732,-0.756644,0,-1.00941
1.73736e+09,1737360273526382712,1.76733,-0.756366,0,-1.01035
1.73736e+09,1737360273625886867,1.76733,-0.756446,0,-1.01005
1.73736e+09,1737360273725894995,1.76737,-0.756561,0,-1.00973
1.73736e+09,1737360273825895518,1.76723,-0.756672,0,-1.00872
1.73736e+09,1737360273925893385,1.76723,-0.756672,0,-1.00872
1.73736e+09,1737360274025888595,1.76736,-0.756609,0,-1.0095
1.73736e+09,1737360274125899274,1.76741,-0.756824,0,-1.01021
1.73736e+09,1737360274225882557,1.76703,-0.756677,0,-1.00867
1.73736e+09,1737360274325884642,1.76716,-0.756651,0,-1.009
1.73736e+09,1737360274425882248,1.76736,-0.756684,0,-1.00927
1.73736e+09,1737360274525885740,1.76736,-0.756223,0,-1.00941
1.73736e+09,1737360274625894440,1.76736,-0.756224,0,-1.00941
1.73736e+09,1737360274725897358,1.76732,-0.756652,0,-1.00969
1.73736e+09,1737360274825888818,1.76722,-0.756571,0,-1.00941
1.73736e+09,1737360274925892205,1.76722,-0.756571,0,-1.00941
1.73736e+09,1737360275025915229,1.76735,-0.756564,0,-1.00941
1.73736e+09,1737360275125922626,1.76733,-0.756989,0,-1.00848
1.73736e+09,1737360275225886741,1.76728,-0.756442,0,-1.01018
1.73736e+09,1737360275325890596,1.7673,-0.756502,0,-1.00992
1.73736e+09,1737360275425871639,1.76741,-0.756612,0,-1.00991
1.73736e+09,1737360275525882994,1.76732,-0.756614,0,-1.00929
1.73736e+09,1737360275625887631,1.76732,-0.756614,0,-1.00929
1.73736e+09,1737360275725884664,1.76749,-0.756836,0,-1.00971
1.73736e+09,1737360275825878363,1.76728,-0.756273,0,-1.00975
1.73736e+09,1737360275925883833,1.76728,-0.756299,0,-1.00972
1.73736e+09,1737360276025894615,1.76751,-0.756831,0,-1.00941
1.73736e+09,1737360276125873574,1.76731,-0.756781,0,-1.01105
1.73736e+09,1737360276225879877,1.76735,-0.756298,0,-1.00784
1.73736e+09,1737360276325899774,1.76734,-0.756401,0,-1.00835
1.73736e+09,1737360276425905764,1.76723,-0.756573,0,-1.00911
1.73736e+09,1737360276525883212,1.76734,-0.75665,0,-1.00965
1.73736e+09,1737360276625882223,1.76734,-0.75665,0,-1.00965
1.73736e+09,1737360276725894256,1.76656,-0.757055,0,-0.994418
1.73736e+09,1737360276825878943,1.76738,-0.756603,0,-1.0096
1.73736e+09,1737360276925872746,1.76738,-0.756603,0,-1.0096
1.73736e+09,1737360277025894935,1.76733,-0.756636,0,-1.00927
1.73736e+09,1737360277125881549,1.7671,-0.756638,0,-1.00821
1.73736e+09,1737360277225899362,1.76735,-0.756677,0,-1.00972
1.73736e+09,1737360277325883112,1.76734,-0.756654,0,-1.0096
1.73736e+09,1737360277425892956,1.76746,-0.756618,0,-1.00941
1.73736e+09,1737360277525889988,1.76686,-0.756201,0,-1.00907
1.73736e+09,1737360277625879363,1.76687,-0.756213,0,-1.00908
1.73736e+09,1737360277726364325,1.76745,-0.756975,0,-1.00885
1.73736e+09,1737360277825918791,1.76731,-0.756505,0,-1.00957
1.73736e+09,1737360277925891968,1.76731,-0.756505,0,-1.00957
1.73736e+09,1737360278026049785,1.76733,-0.756587,0,-1.00951
1.73736e+09,1737360278125998689,1.76733,-0.756587,0,-1.00951
1.73736e+09,1737360278225915405,1.76733,-0.756587,0,-1.00951
1.73736e+09,1737360278325888061,1.76733,-0.756587,0,-1.00951
1.73736e+09,1737360278426493129,1.76733,-0.756587,0,-1.00951
